"","game_str","play_id","SB","X.x","timestamp","ball_position_x","ball_position_y","ball_position_z","fP_x","fP_y","fC_x","fC_y","f2B_x","f2B_y","fSS_x","fSS_y","f1BsRn_x","f1BsRn_y"
"5835","1903_23_TeamNA_TeamA1",148,1,3885,4609644,-4.36143,91.9272,3.05634,4.2579,53.6667,2.6214,-2.7909,-2.0541,125.7537,-27.8088,142.4442,14.1579,115.6968
"5836","1903_23_TeamNA_TeamA1",148,1,3886,4609694,-4.60773,96.36,2.320872,4.4244,53.6196,2.6157,-2.7861,-2.4942,125.8728,-27.2157,142.7784,13.8633,117.0207
"5837","1903_23_TeamNA_TeamA1",148,1,3887,4609744,-4.8429,100.7475,1.526421,4.5918,53.5728,2.61,-2.781,-2.934,125.9916,-26.6127,143.1333,13.7133,118.4247
"5838","1903_23_TeamNA_TeamA1",148,1,3888,4609794,-5.067,105.0897,0.672987,4.7598,53.5269,2.604,-2.7762,-3.3741,126.1104,-26.0013,143.5086,13.7214,119.916
"5839","1903_23_TeamNA_TeamA1",148,1,3889,4609844,-5.28,109.3863,-0.2394264,4.9275,53.4822,2.5983,-2.7711,-3.8139,126.2292,-25.3827,143.9028,12.8289,120.5013
"5840","1903_23_TeamNA_TeamA1",148,1,3890,4609894,-5.91729,112.2537,0.786951,5.0949,53.4387,2.5926,-2.7663,-4.254,126.348,-24.7584,144.3144,11.9364,121.0866
"5841","1903_23_TeamNA_TeamA1",148,1,3891,4609944,-6.10041,115.2552,1.262241,5.2614,53.3967,2.5866,-2.7612,-4.6938,126.4668,-24.1302,144.7419,11.0439,121.6719
"5842","1903_23_TeamNA_TeamA1",148,1,3892,4609994,-6.33588,118.3686,1.636257,5.4264,53.3565,2.5809,-2.7564,-5.1339,126.5856,-23.4987,145.1835,10.1517,122.2572
"5843","1903_23_TeamNA_TeamA1",148,1,3893,4610044,-6.62373,121.5939,1.908999,5.5896,53.3181,2.5752,-2.7513,-5.5737,126.7044,-22.866,145.6371,9.2592,122.8425
"5844","1903_23_TeamNA_TeamA1",148,1,3894,4610094,-6.96396,124.9311,2.080467,5.7507,53.2818,2.5695,-2.7465,-6.0138,126.8235,-22.2333,146.1012,8.3667,123.4278
"5845","1903_23_TeamNA_TeamA1",148,1,3895,4610144,-7.35654,128.3802,2.150661,5.9091,53.2473,2.5635,-2.7414,-6.4536,126.9423,-21.6021,146.5737,7.4742,124.0131
"5846","1903_23_TeamNA_TeamA1",148,1,3896,4610194,-7.58262,126.039,2.793651,6.0648,53.2155,2.5578,-2.7366,-6.8937,127.0611,-20.9739,147.0531,6.5817,124.5984
"5847","1903_23_TeamNA_TeamA1",148,1,3897,4610244,-8.54679,126.5355,2.747613,6.2166,53.1864,2.5521,-2.7315,-7.3335,127.1799,-20.3502,147.5376,5.6892,125.1837
"5848","1903_23_TeamNA_TeamA1",148,1,3898,4610294,-9.48465,127.0056,2.640045,6.3648,53.16,2.5461,-2.7267,-7.7952,127.2591,-19.7325,148.0254,4.7967,125.769
"5849","1903_23_TeamNA_TeamA1",148,1,3899,4610344,-10.39617,127.4493,2.47095,6.5082,53.1372,2.5404,-2.7216,-8.2581,127.3389,-19.1223,148.5153,3.9045,126.3543
"5850","1903_23_TeamNA_TeamA1",148,1,3900,4610394,-11.28135,127.8666,2.240325,6.6471,53.118,2.5347,-2.7168,-8.7225,127.419,-18.5205,149.0055,3.012,126.9396
"5851","1903_23_TeamNA_TeamA1",148,1,3901,4610444,-12.14019,128.2578,1.94817,6.7803,53.1027,2.5287,-2.7117,-9.189,127.4994,-17.9283,149.4948,2.1195,127.5249
"5852","1903_23_TeamNA_TeamA1",148,1,3902,4610494,-12.97272,128.6223,1.594485,6.9075,53.0919,2.523,-2.7069,-9.6588,127.5804,-17.3466,149.982,1.227,128.1102
"5853","1903_23_TeamNA_TeamA1",148,1,3903,4610544,-13.77891,128.9604,1.17927,7.0281,53.0859,2.5173,-2.7018,-10.1325,127.6623,-16.776,150.4656,1.1331,128.1627
"5854","1903_23_TeamNA_TeamA1",148,1,3904,4610594,-14.55876,129.2724,0.702525,7.1418,53.0847,2.5113,-2.697,-10.6101,127.7445,-16.2165,150.9456,1.0392,128.2152
"5855","1903_23_TeamNA_TeamA1",148,1,3905,4610644,-15.3123,129.5577,0.1642536,7.248,53.0889,2.5056,-2.6919,-11.0925,127.8279,-15.6681,151.4208,0.9456,128.2674
"5856","1903_23_TeamNA_TeamA1",148,1,3906,4610694,-15.6909,130.6887,-0.2297625,7.3464,53.0988,2.4999,-2.6871,-11.58,127.9131,-15.1305,151.8909,0.8526,128.3196
"5857","1903_23_TeamNA_TeamA1",148,1,3907,4610744,-16.2129,130.9845,-0.231225,7.4367,53.1141,2.4939,-2.682,-12.0729,128.0007,-14.6031,152.3562,0.7605,128.3718
"5858","1903_23_TeamNA_TeamA1",148,1,3908,4610794,-16.7349,131.2806,-0.2326875,7.5183,53.1357,2.4882,-2.6772,-12.5712,128.0913,-14.0856,152.8164,0.669,128.4234
"5859","1903_23_TeamNA_TeamA1",148,1,3909,4610844,-17.2569,131.5767,-0.23415,7.5918,53.163,2.4825,-2.6721,-13.0752,128.1855,-13.5768,153.2718,0.5784,128.475
"5860","1903_23_TeamNA_TeamA1",148,1,3910,4610894,-17.7789,131.8728,-0.2356125,7.6566,53.1963,2.4765,-2.6673,-13.5846,128.2845,-13.0758,153.723,0.4887,128.5263
"5861","1903_23_TeamNA_TeamA1",148,1,3911,4610944,-18.3009,132.1686,-0.237075,7.713,53.2353,2.4708,-2.6622,-14.0994,128.3886,-12.5817,154.1703,0.4002,128.5776
"5862","1903_23_TeamNA_TeamA1",148,1,3912,4610994,-18.8229,132.4647,-0.2385375,7.7616,53.28,2.4651,-2.6574,-14.6196,128.4981,-12.093,154.6143,0.3126,128.6283
"5863","1903_23_TeamNA_TeamA1",148,1,3913,4611044,-19.3449,132.7608,-0.24,7.8021,53.3298,2.4591,-2.6523,-15.1446,128.6139,-11.6082,155.0553,0.2256,128.6784
"5864","1903_23_TeamNA_TeamA1",148,1,NA,4604494,NA,NA,NA,-0.1269,59.7021,-0.8289,-5.3931,18.6192,144.8418,-38.0274,141.0789,55.653,72.879
"5865","1903_23_TeamNA_TeamA1",148,1,NA,4604544,NA,NA,NA,-0.1281,59.6877,-0.8094,-5.3622,18.6084,144.8184,-38.019,141.0987,55.6461,72.894
"5866","1903_23_TeamNA_TeamA1",148,1,NA,4604594,NA,NA,NA,-0.129,59.673,-0.7899,-5.3316,18.5979,144.7953,-38.0106,141.1185,55.6389,72.9093
"5867","1903_23_TeamNA_TeamA1",148,1,NA,4604644,NA,NA,NA,-0.1299,59.6583,-0.7704,-5.3007,18.5877,144.7722,-38.0019,141.1383,55.6314,72.9249
"5868","1903_23_TeamNA_TeamA1",148,1,NA,4604694,NA,NA,NA,-0.1308,59.6436,-0.7506,-5.2698,18.5784,144.75,-37.9932,141.1578,55.6233,72.9405
"5869","1903_23_TeamNA_TeamA1",148,1,NA,4604744,NA,NA,NA,-0.1317,59.6289,-0.7311,-5.2392,18.5703,144.7284,-37.9839,141.1776,55.6146,72.9567
"5870","1903_23_TeamNA_TeamA1",148,1,NA,4604794,NA,NA,NA,-0.1323,59.6139,-0.7116,-5.2083,18.5637,144.7077,-37.9746,141.1974,55.6056,72.9732
"5871","1903_23_TeamNA_TeamA1",148,1,NA,4604844,NA,NA,NA,-0.1326,59.5995,-0.6921,-5.1774,18.5589,144.6882,-37.9647,141.2172,55.5957,72.9897
"5872","1903_23_TeamNA_TeamA1",148,1,NA,4604894,NA,NA,NA,-0.1332,59.5854,-0.6726,-5.1468,18.5565,144.6699,-37.9548,141.2373,55.5858,73.0059
"5873","1903_23_TeamNA_TeamA1",148,1,NA,4604944,NA,NA,NA,-0.1338,59.5719,-0.6531,-5.1159,18.5565,144.6531,-37.9449,141.2574,55.5759,73.0218
"5874","1903_23_TeamNA_TeamA1",148,1,NA,4604994,NA,NA,NA,-0.1344,59.559,-0.6336,-5.085,18.5592,144.6378,-37.935,141.2778,55.566,73.0371
"5875","1903_23_TeamNA_TeamA1",148,1,NA,4605044,NA,NA,NA,-0.1356,59.547,-0.6141,-5.0541,18.5652,144.6243,-37.9251,141.2982,55.5567,73.0512
"5876","1903_23_TeamNA_TeamA1",148,1,NA,4605094,NA,NA,NA,-0.1365,59.5359,-0.5943,-5.0235,18.5739,144.6126,-37.9158,141.3183,55.5486,73.0638
"5877","1903_23_TeamNA_TeamA1",148,1,NA,4605144,NA,NA,NA,-0.138,59.5257,-0.5748,-4.9926,18.5862,144.6027,-37.9068,141.3378,55.542,73.0746
"5878","1903_23_TeamNA_TeamA1",148,1,NA,4605194,NA,NA,NA,-0.1395,59.5167,-0.5553,-4.9617,18.6018,144.5946,-37.8984,141.3567,55.5369,73.0836
"5879","1903_23_TeamNA_TeamA1",148,1,NA,4605244,NA,NA,NA,-0.141,59.5083,-0.5358,-4.9311,18.6207,144.5883,-37.8906,141.3747,55.5336,73.0902
"5880","1903_23_TeamNA_TeamA1",148,1,NA,4605294,NA,NA,NA,-0.1428,59.5011,-0.5163,-4.9002,18.6426,144.5838,-37.8837,141.3915,55.5318,73.095
"5881","1903_23_TeamNA_TeamA1",148,1,NA,4605344,NA,NA,NA,-0.1449,59.4948,-0.4968,-4.8693,18.6678,144.5814,-37.8774,141.4068,55.5318,73.0977
"5882","1903_23_TeamNA_TeamA1",148,1,NA,4605394,NA,NA,NA,-0.147,59.49,-0.4773,-4.8387,18.6957,144.5805,-37.872,141.4209,55.533,73.0986
"5883","1903_23_TeamNA_TeamA1",148,1,NA,4605444,NA,NA,NA,-0.1488,59.4861,-0.4578,-4.8078,18.726,144.5814,-37.8675,141.4335,55.5354,73.098
"5884","1903_23_TeamNA_TeamA1",148,1,NA,4605494,NA,NA,NA,-0.1509,59.4837,-0.438,-4.7769,18.759,144.5838,-37.8639,141.4443,55.539,73.0959
"5885","1903_23_TeamNA_TeamA1",148,1,NA,4605544,NA,NA,NA,-0.153,59.4828,-0.4185,-4.7463,18.7938,144.5877,-37.8612,141.4536,55.5432,73.0923
"5886","1903_23_TeamNA_TeamA1",148,1,NA,4605594,NA,NA,NA,-0.1551,59.4834,-0.399,-4.7154,18.8301,144.5928,-37.8594,141.4611,55.5477,73.0881
"5887","1903_23_TeamNA_TeamA1",148,1,NA,4605644,NA,NA,NA,-0.1572,59.4855,-0.3795,-4.6845,18.8673,144.5988,-37.8585,141.4668,55.5525,73.083
"5888","1903_23_TeamNA_TeamA1",148,1,NA,4605694,NA,NA,NA,-0.1593,59.4888,-0.36,-4.6539,18.9057,144.606,-37.8585,141.4707,55.557,73.0779
"5889","1903_23_TeamNA_TeamA1",148,1,NA,4605744,NA,NA,NA,-0.1617,59.4939,-0.3405,-4.623,18.9441,144.6138,-37.8594,141.4728,55.5609,73.0725
"5890","1903_23_TeamNA_TeamA1",148,1,NA,4605794,NA,NA,NA,-0.1641,59.5005,-0.321,-4.5921,18.9825,144.6222,-37.8609,141.4731,55.5636,73.0677
"5891","1903_23_TeamNA_TeamA1",148,1,NA,4605844,NA,NA,NA,-0.1671,59.5083,-0.3015,-4.5615,19.0203,144.6312,-37.8633,141.4716,55.5645,73.0638
"5892","1903_23_TeamNA_TeamA1",148,1,NA,4605894,NA,NA,NA,-0.1701,59.5173,-0.2817,-4.5306,19.0575,144.6408,-37.8663,141.468,55.563,73.0608
"5893","1903_23_TeamNA_TeamA1",148,1,NA,4605944,NA,NA,NA,-0.1737,59.5272,-0.2622,-4.4997,19.0932,144.6507,-37.8699,141.4623,55.5585,73.0599
"5894","1903_23_TeamNA_TeamA1",148,1,NA,4605994,NA,NA,NA,-0.1776,59.5377,-0.2427,-4.4691,19.1277,144.6609,-37.8741,141.4548,55.5504,73.0611
"5895","1903_23_TeamNA_TeamA1",148,1,NA,4606044,NA,NA,NA,-0.1818,59.5488,-0.2232,-4.4382,19.1607,144.6711,-37.8786,141.4452,55.5372,73.065
"5896","1903_23_TeamNA_TeamA1",148,1,NA,4606094,NA,NA,NA,-0.1863,59.5593,-0.2037,-4.4073,19.1916,144.6813,-37.8834,141.4332,55.5186,73.0725
"5897","1903_23_TeamNA_TeamA1",148,1,NA,4606144,NA,NA,NA,-0.1911,59.5692,-0.1842,-4.3764,19.2204,144.6915,-37.8885,141.4194,55.4934,73.0845
"5898","1903_23_TeamNA_TeamA1",148,1,NA,4606194,NA,NA,NA,-0.1962,59.5779,-0.1647,-4.3458,19.2471,144.7008,-37.8933,141.4035,55.4601,73.1013
"5899","1903_23_TeamNA_TeamA1",148,1,NA,4606244,NA,NA,NA,-0.2016,59.5842,-0.1452,-4.3149,19.2711,144.7095,-37.8981,141.3852,55.4184,73.1244
"5900","1903_23_TeamNA_TeamA1",148,1,NA,4606294,NA,NA,NA,-0.2067,59.5875,-0.1254,-4.284,19.2924,144.717,-37.9029,141.3645,55.3665,73.1541
"5901","1903_23_TeamNA_TeamA1",148,1,NA,4606344,NA,NA,NA,-0.2118,59.5869,-0.1059,-4.2534,19.3107,144.723,-37.9071,141.3417,55.3038,73.1919
"5902","1903_23_TeamNA_TeamA1",148,1,NA,4606394,NA,NA,NA,-0.2166,59.5812,-0.0864,-4.2225,19.3254,144.7266,-37.9107,141.3162,55.2288,73.2381
"5903","1903_23_TeamNA_TeamA1",148,1,NA,4606444,NA,NA,NA,-0.2208,59.5692,-0.0669,-4.1916,19.3362,144.7278,-37.9134,141.2877,55.1412,73.2939
"5904","1903_23_TeamNA_TeamA1",148,1,NA,4606494,NA,NA,NA,-0.2241,59.55,-0.0474,-4.161,19.3425,144.7257,-37.9155,141.2559,55.0398,73.3602
"5905","1903_23_TeamNA_TeamA1",148,1,NA,4606544,NA,NA,NA,-0.2262,59.5215,-0.0279,-4.1301,19.344,144.7197,-37.9164,141.2211,54.924,73.4376
"5906","1903_23_TeamNA_TeamA1",148,1,NA,4606594,NA,NA,NA,-0.2265,59.4825,-0.0084,-4.0992,19.3398,144.7086,-37.9164,141.1824,54.7935,73.5267
"5907","1903_23_TeamNA_TeamA1",148,1,NA,4606644,NA,NA,NA,-0.2247,59.4315,0.0111,-4.0686,19.3287,144.6921,-37.9149,141.1398,54.6477,73.6284
"5908","1903_23_TeamNA_TeamA1",148,1,NA,4606694,NA,NA,NA,-0.2205,59.367,0.0309,-4.0377,19.3104,144.6693,-37.9122,141.0933,54.4872,73.7427
"5909","1903_23_TeamNA_TeamA1",148,1,NA,4606744,NA,NA,NA,-0.2136,59.2878,0.0504,-4.0068,19.2834,144.6387,-37.908,141.0426,54.312,73.8696
"5910","1903_23_TeamNA_TeamA1",148,1,NA,4606794,NA,NA,NA,-0.204,59.1936,0.0699,-3.9762,19.2468,144.6,-37.902,140.9874,54.1227,74.0088
"5911","1903_23_TeamNA_TeamA1",148,1,NA,4606844,NA,NA,NA,-0.1917,59.0838,0.0894,-3.9453,19.1991,144.552,-37.8942,140.928,53.9196,74.1594
"5912","1903_23_TeamNA_TeamA1",148,1,NA,4606894,NA,NA,NA,-0.1764,58.9581,0.1089,-3.9144,19.1394,144.4935,-37.8843,140.8644,53.7042,74.3211
"5913","1903_23_TeamNA_TeamA1",148,1,NA,4606944,NA,NA,NA,-0.1587,58.8171,0.1284,-3.8838,19.0659,144.4239,-37.8726,140.7966,53.4771,74.4921
"5914","1903_23_TeamNA_TeamA1",148,1,NA,4606994,NA,NA,NA,-0.1383,58.6611,0.1479,-3.8529,18.9771,144.342,-37.8591,140.7252,53.2401,74.6718
"5915","1903_23_TeamNA_TeamA1",148,1,NA,4607044,NA,NA,NA,-0.1155,58.491,0.1674,-3.822,18.8724,144.2466,-37.8435,140.6508,52.9944,74.8587
"5916","1903_23_TeamNA_TeamA1",148,1,NA,4607094,NA,NA,NA,-0.0903,58.3083,0.1872,-3.7914,18.7494,144.1365,-37.8261,140.5737,52.4607,75.3267
"5917","1903_23_TeamNA_TeamA1",148,1,NA,4607144,NA,NA,NA,-0.0633,58.1145,0.2067,-3.7605,18.6075,144.0114,-37.8069,140.4951,51.927,75.795
"5918","1903_23_TeamNA_TeamA1",148,1,NA,4607194,NA,NA,NA,-0.0342,57.9117,0.2262,-3.7296,18.4452,143.8698,-37.7859,140.4156,51.3933,76.263
"5919","1903_23_TeamNA_TeamA1",148,1,NA,4607244,NA,NA,NA,-0.0033,57.7017,0.2457,-3.6987,18.261,143.7114,-37.7634,140.3358,50.8596,76.731
"5920","1903_23_TeamNA_TeamA1",148,1,NA,4607294,NA,NA,NA,0.0291,57.4875,0.2652,-3.6681,18.0543,143.5353,-37.7394,140.2572,50.3259,77.1993
"5921","1903_23_TeamNA_TeamA1",148,1,NA,4607344,NA,NA,NA,0.0627,57.2706,0.2847,-3.6372,17.8239,143.3409,-37.7139,140.1801,49.7919,77.6673
"5922","1903_23_TeamNA_TeamA1",148,1,NA,4607394,NA,NA,NA,0.0975,57.0543,0.3042,-3.6063,17.5695,143.1282,-37.6872,140.1054,49.2582,78.1353
"5923","1903_23_TeamNA_TeamA1",148,1,NA,4607444,NA,NA,NA,0.1329,56.8404,0.3237,-3.5757,17.2908,142.8966,-37.6596,140.034,48.7245,78.6036
"5924","1903_23_TeamNA_TeamA1",148,1,NA,4607994,NA,NA,NA,0.5772,55.05,1.1154,-3.2106,12.7236,139.2135,-37.2801,139.5297,41.7444,85.8309
"5925","1903_23_TeamNA_TeamA1",148,1,NA,4608044,NA,NA,NA,0.6303,54.9492,1.257,-3.1875,12.2034,138.7917,-37.2324,139.5084,41.0145,86.6502
"5926","1903_23_TeamNA_TeamA1",148,1,NA,4608094,NA,NA,NA,0.6873,54.8583,1.4052,-3.1734,11.6742,138.3579,-37.1796,139.4907,40.2792,87.4722
"5927","1903_23_TeamNA_TeamA1",148,1,NA,4608144,NA,NA,NA,0.7491,54.7767,1.539,-3.0909,11.1387,137.9127,-37.1211,139.4763,39.537,88.2969
"5928","1903_23_TeamNA_TeamA1",148,1,NA,4608194,NA,NA,NA,0.816,54.7038,1.6938,-3.0936,10.5987,137.4567,-37.0554,139.4649,38.787,89.1246
"5929","1903_23_TeamNA_TeamA1",148,1,NA,4608244,NA,NA,NA,0.8883,54.6396,2.0061,-3.1584,10.0566,136.9902,-36.9819,139.4568,38.028,89.9553
"5930","1903_23_TeamNA_TeamA1",148,1,NA,4608294,NA,NA,NA,0.9654,54.5829,2.2713,-3.1851,9.5142,136.5135,-36.8991,139.4517,37.2585,90.789
"5931","1903_23_TeamNA_TeamA1",148,1,NA,4608344,NA,NA,NA,1.0479,54.5331,2.5017,-3.1824,8.9739,136.0275,-36.8058,139.4499,36.4773,91.626
"5932","1903_23_TeamNA_TeamA1",148,1,NA,4608394,NA,NA,NA,1.1352,54.489,2.6952,-3.1482,8.4375,135.5328,-36.7008,139.4511,35.6829,92.4654
"5933","1903_23_TeamNA_TeamA1",148,1,NA,4608444,NA,NA,NA,1.227,54.4503,2.7498,-3.0312,7.9068,135.0306,-36.5826,139.4559,34.8741,93.3072
"5934","1903_23_TeamNA_TeamA1",148,1,NA,4608494,NA,NA,NA,1.323,54.4161,2.7549,-2.9049,7.3839,134.5221,-36.4497,139.4643,34.05,94.1514
"5935","1903_23_TeamNA_TeamA1",148,1,NA,4608544,NA,NA,NA,1.4232,54.3855,2.7492,-2.8998,6.8703,134.0082,-36.3006,139.4772,33.2097,94.9977
"5936","1903_23_TeamNA_TeamA1",148,1,NA,4608594,NA,NA,NA,1.5264,54.3579,2.7432,-2.895,6.3675,133.4904,-36.1344,139.4946,32.352,95.8455
"5937","1903_23_TeamNA_TeamA1",148,1,NA,4608644,NA,NA,NA,1.6326,54.3327,2.7375,-2.8899,5.8767,132.9708,-35.9496,139.5171,31.4763,96.6948
"5938","1903_23_TeamNA_TeamA1",148,1,NA,4608694,NA,NA,NA,1.7409,54.3096,2.7318,-2.8851,5.3994,132.4503,-35.745,139.5459,30.5829,97.5453
"5939","1903_23_TeamNA_TeamA1",148,1,NA,4611094,NA,NA,NA,7.8357,53.3841,2.4534,-2.6475,-15.6741,128.7357,-11.1264,155.4948,0.1386,128.7276
"5940","1903_23_TeamNA_TeamA1",148,1,NA,4611144,NA,NA,NA,7.8627,53.4429,2.4477,-2.6424,-16.2078,128.8635,-10.6458,155.9328,0.0519,128.7759
"5941","1903_23_TeamNA_TeamA1",148,1,NA,4611194,NA,NA,NA,7.8843,53.5053,2.4417,-2.6376,-16.7451,128.9964,-10.1661,156.3705,-0.0348,128.823
"5942","1903_23_TeamNA_TeamA1",148,1,NA,4611244,NA,NA,NA,7.9005,53.571,2.436,-2.6325,-17.286,129.1341,-10.197,156.4218,-0.1218,128.8689
"5943","1903_23_TeamNA_TeamA1",148,1,NA,4611294,NA,NA,NA,7.9131,53.6391,2.4303,-2.6277,-17.8293,129.276,-10.2279,156.4731,-0.2088,128.9133
"5944","1903_23_TeamNA_TeamA1",148,1,NA,4611344,NA,NA,NA,7.9224,53.7093,2.4243,-2.6226,-18.375,129.4212,-10.2588,156.5244,-0.2958,128.9568
"5945","1903_23_TeamNA_TeamA1",148,1,NA,4611394,NA,NA,NA,7.9293,53.781,2.4186,-2.6178,-18.9222,129.5691,-10.2894,156.576,-0.3828,128.9991
"5946","1903_23_TeamNA_TeamA1",148,1,NA,4611444,NA,NA,NA,7.9347,53.8536,2.4129,-2.6127,-19.4703,129.7185,-10.3203,156.6273,-0.4698,129.0411
"5947","1903_23_TeamNA_TeamA1",148,1,NA,4611494,NA,NA,NA,7.9395,53.9268,2.4069,-2.6079,-20.019,129.8691,-10.3512,156.6786,-0.5565,129.0825
"5948","1903_23_TeamNA_TeamA1",148,1,NA,4611544,NA,NA,NA,7.9437,54.0003,2.4012,-2.6028,-20.568,130.02,-10.3821,156.7299,-0.6435,129.1236
"5949","1903_25_TeamNH_TeamA3",248,0,7208,8949261,-0.453606,55.8159,5.98917,0.8394,56.7285,1.1889,-5.2149,41.04,148.5108,-23.8287,146.3625,54.8535,77.796
"5950","1903_25_TeamNH_TeamA3",248,0,7209,8949311,-0.359172,49.3368,5.57448,0.885,56.5242,1.2615,-5.259,40.9869,148.3983,-23.7981,146.2914,54.6708,78.0768
"5951","1903_25_TeamNH_TeamA3",248,0,7210,8949361,-0.2559612,42.9201,5.09577,0.936,56.331,1.3302,-5.3085,40.9344,148.2825,-23.7681,146.2191,54.4863,78.3615
"5952","1903_25_TeamNH_TeamA3",248,0,7211,8949411,-0.1439787,36.5658,4.5531,0.9933,56.1495,1.3968,-5.3586,40.8834,148.1637,-23.739,146.1465,54.3006,78.6501
"5953","1903_25_TeamNH_TeamA3",248,0,7212,8949461,-0.02322336,30.2736,3.94644,1.0578,55.98,1.4646,-5.4105,40.8351,148.0428,-23.7105,146.0733,54.1134,78.942
"5954","1903_25_TeamNH_TeamA3",248,0,7213,8949511,0.106305,24.04383,3.27582,1.1304,55.8231,1.5309,-5.4615,40.7904,147.9195,-23.682,146.0001,53.9241,79.2375
"5955","1903_25_TeamNH_TeamA3",248,0,7214,8949561,0.2446065,17.8764,2.54118,1.212,55.6788,1.5969,-5.5125,40.7502,147.7947,-23.6535,145.9275,53.7324,79.5366
"5956","1903_25_TeamNH_TeamA3",248,0,7215,8949611,0.391683,11.77125,1.742565,1.3032,55.5474,1.6635,-5.5635,40.7163,147.6684,-23.6241,145.8555,53.5371,79.8396
"5957","1903_25_TeamNH_TeamA3",248,0,7216,8949661,0.54753,5.72844,0.879966,1.4049,55.4283,1.7319,-5.616,40.6902,147.5403,-23.5929,145.7847,53.3376,80.1471
"5958","1903_25_TeamNH_TeamA3",248,0,7217,8949711,0.712149,-0.252051,-0.0466173,1.5177,55.3215,1.7973,-5.6655,40.6731,147.4107,-23.5587,145.7151,53.1321,80.46
"5959","1903_25_TeamNH_TeamA3",248,0,7218,8949761,0.885543,-6.17022,-1.037187,1.641,55.2264,1.8651,-5.7165,40.6671,147.2793,-23.5206,145.647,52.9197,80.7792
"5960","1903_25_TeamNH_TeamA3",248,0,7219,8951561,0.372255,2.302875,5.94546,8.1234,52.791,-0.0336,-2.0733,53.2044,139.284,-14.0325,139.6539,34.2975,101.7834
"5961","1903_25_TeamNH_TeamA3",248,0,7220,8951611,0.2750502,8.21448,6.45489,8.2869,52.6344,-0.0648,-1.9845,53.8119,138.9744,-13.4883,139.2837,33.5067,102.6069
"5962","1903_25_TeamNH_TeamA3",248,0,7221,8951661,0.191859,14.07942,6.91134,8.4486,52.4742,-0.0948,-1.8963,54.4209,138.6639,-12.9297,138.8988,32.7081,103.4373
"5963","1903_25_TeamNH_TeamA3",248,0,7222,8951711,0.1226799,19.89771,7.31487,8.6076,52.3113,-0.1239,-1.8087,55.0302,138.3531,-12.3573,138.498,31.9026,104.2737
"5964","1903_25_TeamNH_TeamA3",248,0,7223,8951761,0.0675132,25.66938,7.66545,8.7645,52.1457,-0.1524,-1.7199,55.6389,138.042,-11.7726,138.0807,31.0905,105.1158
"5965","1903_25_TeamNH_TeamA3",248,0,7224,8951811,0.02635866,31.3944,7.96305,8.9187,51.9783,-0.1806,-1.6302,56.2461,137.7312,-11.1768,137.6463,30.2724,105.9627
"5966","1903_25_TeamNH_TeamA3",248,0,7225,8951861,-0.000783708,37.0728,8.20773,9.0702,51.8097,-0.2079,-1.5414,56.8503,137.421,-10.572,137.1951,29.4489,106.8144
"5967","1903_25_TeamNH_TeamA3",248,0,7226,8951911,-0.01391367,42.7047,8.39943,9.2187,51.6405,-0.2349,-1.452,57.4515,137.1111,-9.9591,136.7277,28.6212,107.6694
"5968","1903_25_TeamNH_TeamA3",248,0,7227,8951961,-0.0130314,48.2898,8.53821,9.3645,51.471,-0.2613,-1.3617,58.0482,136.8021,-9.3399,136.245,27.7896,108.5274
"5969","1903_25_TeamNH_TeamA3",248,0,7228,8952011,0.00186315,53.8281,8.62401,9.507,51.3024,-0.2868,-1.2732,58.6404,136.4943,-8.7159,135.7479,26.955,109.3881
"5970","1903_25_TeamNH_TeamA3",248,0,7229,8952061,0.0307698,59.3199,8.65686,9.6468,51.1353,-0.3117,-1.1841,59.2272,136.1877,-8.0886,135.2388,26.118,110.2506
"5971","1903_25_TeamNH_TeamA3",248,0,7230,8952111,0.0736893,64.7652,8.63676,9.7836,50.9706,-0.3366,-1.0944,59.8077,135.8829,-7.4595,134.7198,25.2795,111.1146
"5972","1903_25_TeamNH_TeamA3",248,0,7231,8952161,0.1306206,70.164,8.56371,9.9174,50.8089,-0.3609,-1.0044,60.3813,135.5802,-6.8298,134.1933,24.4398,111.9792
"5973","1903_25_TeamNH_TeamA3",248,0,7232,8952211,0.2015643,75.5157,8.43771,10.0479,50.6511,-0.3849,-0.9144,60.9477,135.2799,-6.2004,133.6623,23.5998,112.8441
"5974","1903_25_TeamNH_TeamA3",248,0,7233,8952261,0.2865201,80.8212,8.25876,10.1751,50.4978,-0.4083,-0.8241,61.506,134.9826,-5.5725,133.1292,22.7592,113.7093
"5975","1903_25_TeamNH_TeamA3",248,0,7234,8952311,0.385488,86.0799,8.02686,10.299,50.3493,-0.4317,-0.7335,62.0556,134.6889,-4.9464,132.5967,21.9666,114.387
"5976","1903_25_TeamNH_TeamA3",248,0,7235,8952361,0.498468,91.2918,7.74201,10.4193,50.2065,-0.4545,-0.6432,62.5959,134.3988,-4.3233,132.0684,21.1785,115.0656
"5977","1903_25_TeamNH_TeamA3",248,0,7236,8952411,0.625461,96.4572,7.40421,10.5357,50.0691,-0.477,-0.5532,63.1266,134.1132,-3.7032,131.5464,20.3964,115.7406
"5978","1903_25_TeamNH_TeamA3",248,0,7237,8952461,0.766467,101.5761,7.01343,10.6482,49.9377,-0.4992,-0.4632,63.6468,133.833,-3.0867,131.0334,19.6221,116.409
